date,RR,TN,TX,FXI,DXI,UN,UX,INST
2013-04-18,0.0,9.9,14.9,8.3,350,53,98,35
2013-04-19,0.0,6.9,13.1,11.1,340,32,90,442
2013-04-20,0.0,2.9,10.7,11.9,350,52,95,314
2013-04-21,0.0,5.3,14.5,7.2,340,38,78,204
2013-04-22,0.0,2.7,14.5,8.1,360,37,87,633
2013-04-23,0.0,4.3,17.1,5.6,310,45,100,443
2013-04-24,0.0,7.9,22.2,8.5,170,37,75,790
2013-04-25,0.0,10.9,23.5,9.1,150,34,61,656
2013-04-26,9.4,10.6,15.5,10.6,310,54,98,0
2013-04-27,0.0,4.5,10.4,8.8,30,41,94,194
2013-04-28,0.0,1.3,10.5,10.0,60,52,94,231
2013-04-29,19.6,3.1,12.6,11.9,30,59,97,259
2013-04-30,3.2,7.6,14.1,8.8,20,82,99,3
2013-05-01,6.0,9.9,15.6,7.7,210,49,100,358
2013-05-02,2.3,6.3,14.4,6.8,360,67,99,228
2013-05-03,0.0,8.8,13.0,8.4,350,59,97,254
2013-05-04,0.2,4.1,18.3,8.4,340,42,100,676
2013-05-05,0.0,9.3,20.2,9.0,340,31,77,567
2013-05-06,0.0,8.3,20.8,6.1,40,38,85,751
2013-05-07,0.2,11.1,19.2,6.5,200,58,91,154
2013-05-08,3.8,11.6,19.5,8.8,280,70,98,35
2013-05-09,5.8,9.6,17.5,8.9,330,64,98,77
2013-05-10,0.0,4.4,14.0,9.1,300,58,100,322
2013-05-11,2.0,6.2,14.0,10.6,280,65,94,158
2013-05-12,0.2,7.1,12.9,7.9,270,58,98,50
2013-05-13,0.0,5.8,13.3,5.8,290,66,99,75
2013-05-14,10.1,8.8,17.6,6.6,270,58,97,137
2013-05-15,5.2,7.0,12.6,8.6,280,55,99,12
2013-05-16,0.0,5.8,13.8,9.9,270,46,99,447
2013-05-17,0.0,3.5,17.8,12.8,50,36,99,651
2013-05-18,23.7,7.4,12.9,8.5,80,70,99,54
2013-05-19,3.6,6.1,10.5,12.8,290,66,99,80
2013-05-20,16.9,5.6,11.9,11.1,250,74,100,4
2013-05-21,7.1,7.7,13.0,8.1,290,94,99,0
2013-05-22,0.4,9.5,14.9,12.6,10,58,96,298
2013-05-23,0.4,8.7,13.2,11.8,310,53,98,185
2013-05-24,11.5,0.9,11.1,12.3,250,54,96,225
2013-05-25,1.4,2.7,11.0,13.2,360,60,98,304
2013-05-26,0.0,1.3,15.7,7.6,70,38,100,625
2013-05-27,6.1,4.8,18.6,6.1,170,38,89,677
2013-05-28,10.2,8.0,13.6,11.1,250,64,98,171
2013-05-29,3.6,5.0,12.9,11.2,280,56,99,261
2013-05-30,11.7,6.8,10.7,6.5,280,87,99,1
2013-05-31,0.0,9.3,14.7,9.6,340,63,98,63
2013-06-01,0.0,10.7,19.5,11.7,340,56,94,401
2013-06-02,0.0,11.4,18.3,11.4,20,49,96,470
2013-06-03,0.0,8.5,18.5,13.3,50,40,80,866
2013-06-04,0.0,8.1,19.0,12.4,30,47,83,728
2013-06-05,0.0,10.2,24.1,8.5,170,38,86,845
2013-06-06,0.0,11.5,26.5,6.3,200,27,89,877
2013-06-07,0.0,13.0,26.7,8.7,40,31,81,771
2013-06-08,3.2,13.7,17.7,11.2,150,62,96,70
2013-06-09,2.9,9.0,20.8,6.1,310,49,98,329
2013-06-10,0.2,11.8,19.0,7.5,260,55,98,64
2013-06-11,0.0,10.1,20.0,5.4,280,62,99,74
2013-06-12,0.2,11.7,25.4,4.1,250,52,100,389
2013-06-13,15.1,11.8,22.1,12.8,320,70,99,256
2013-06-14,0.2,7.6,23.4,5.4,40,48,100,733
2013-06-15,0.0,10.8,21.1,9.0,170,57,99,418
2013-06-16,0.0,9.9,28.1,6.1,210,53,95,870
2013-06-17,8.1,18.0,25.5,9.3,250,47,97,291
2013-06-18,13.2,15.6,22.4,7.7,350,68,97,51
2013-06-19,26.0,15.3,19.3,10.6,30,66,98,196
2013-06-20,8.5,11.4,15.1,11.6,180,80,98,40
2013-06-21,1.4,10.7,16.2,6.8,200,76,98,33
2013-06-22,1.4,10.9,17.6,8.0,200,64,99,70
2013-06-23,0.4,11.0,16.2,13.1,280,60,98,252
2013-06-24,0.0,8.7,15.5,8.1,280,54,95,174
2013-06-25,0.0,10.0,18.7,9.2,10,49,93,288
2013-06-26,0.0,8.3,19.9,11.0,60,42,86,819
2013-06-27,0.0,9.0,20.2,8.6,10,47,84,408
2013-06-28,0.2,11.2,15.5,9.1,280,68,97,15
2013-06-29,1.4,13.1,17.3,9.0,280,77,99,53
2013-06-30,0.2,12.3,23.4,8.0,30,52,99,537
2013-07-01,0.0,11.8,27.1,5.7,260,28,88,835
2013-07-02,5.2,13.7,23.9,8.5,290,63,96,392
2013-07-03,4.6,13.8,17.7,10.4,280,88,99,15
2013-07-04,0.0,12.0,19.4,5.5,350,66,97,158
2013-07-05,0.0,14.7,25.6,8.7,10,47,92,882
2013-07-06,0.0,13.3,28.5,7.3,20,40,93,880
2013-07-07,0.0,17.6,28.5,10.1,20,43,79,880
2013-07-08,0.0,17.5,30.6,9.4,30,35,83,793
2013-07-09,0.0,17.9,31.5,7.0,60,30,84,
2013-07-10,0.0,15.0,29.1,7.9,60,51,84,
2013-07-11,0.0,17.7,27.2,11.2,20,49,86,812
2013-07-12,0.0,14.4,29.1,9.0,30,37,84,865
2013-07-13,0.0,15.8,26.8,12.6,30,38,78,816
2013-07-14,0.0,15.3,27.4,11.2,350,40,77,872
2013-07-15,0.0,16.3,28.6,8.5,20,32,74,866
2013-07-16,0.0,16.9,29.5,7.5,50,31,71,758
2013-07-17,0.0,16.2,28.7,7.8,300,35,82,778
2013-07-18,0.0,17.4,28.3,8.4,350,34,80,582
2013-07-19,0.0,16.9,27.3,7.5,20,48,86,497
2013-07-20,0.0,16.8,30.7,5.8,190,27,85,755
2013-07-21,0.0,17.1,32.1,4.9,140,30,82,828
2013-07-22,0.0,17.6,33.0,5.8,360,30,83,735
2013-07-23,26.2,17.9,30.9,19.3,260,41,97,629
2013-07-24,0.2,15.5,27.3,7.2,190,54,99,509
2013-07-25,2.2,18.0,31.8,6.4,130,44,95,711
2013-07-26,0.0,18.0,30.4,11.4,280,52,95,713
2013-07-27,0.8,17.9,31.1,14.4,280,45,83,520
2013-07-28,0.4,16.6,24.9,7.3,270,54,97,295
2013-07-29,3.7,13.6,22.1,11.2,290,56,98,303
2013-07-30,0.2,13.5,23.3,7.5,250,58,98,140
2013-07-31,0.0,14.2,29.9,5.7,110,36,98,840
2013-08-01,0.0,17.0,32.3,10.1,120,37,84,839
2013-08-02,18.5,20.8,30.7,14.5,290,36,95,671
2013-08-03,0.0,15.6,25.1,10.0,340,47,95,701
2013-08-04,0.0,15.9,27.0,7.0,40,45,80,665
2013-08-05,2.4,15.6,28.9,10.8,270,49,93,642
2013-08-06,15.4,15.5,24.7,15.3,320,58,97,228
2013-08-07,7.7,14.4,21.4,8.9,280,61,98,95
2013-08-08,2.8,12.9,20.1,9.5,300,65,98,35
2013-08-09,0.2,12.0,22.7,8.1,290,55,100,355
2013-08-10,0.0,13.6,23.6,7.1,360,46,99,565
2013-08-11,0.0,12.9,26.2,4.8,350,45,91,813
2013-08-12,0.0,14.6,27.2,7.6,290,48,93,646
2013-08-13,0.0,13.3,23.5,9.2,20,41,81,802
2013-08-14,0.0,12.4,23.9,10.0,60,39,76,808
2013-08-15,0.0,12.2,27.5,5.1,10,35,74,806
2013-08-16,0.0,14.4,27.8,6.7,280,31,84,724
2013-08-17,0.0,14.2,26.4,6.5,200,34,88,751
2013-08-18,0.0,12.5,27.6,7.7,240,39,91,645
2013-08-19,0.0,16.2,23.1,9.5,350,40,97,473
2013-08-20,0.0,12.5,24.3,10.5,50,33,82,792
2013-08-21,0.0,12.8,28.6,7.4,40,28,72,790
2013-08-22,0.0,14.5,30.1,4.2,120,25,67,747
2013-08-23,0.4,13.5,25.2,6.5,200,60,94,208
2013-08-24,0.2,16.1,22.1,12.9,250,42,98,379
2013-08-25,14.3,10.2,13.9,6.2,170,77,99,9
2013-08-26,0.2,12.5,21.2,8.3,20,54,99,253
2013-08-27,0.0,11.7,21.9,8.3,300,50,96,410
2013-08-28,0.0,12.0,21.9,7.7,360,56,96,265
2013-08-29,0.0,12.6,23.2,9.9,30,35,83,741
2013-08-30,0.0,12.6,24.4,6.6,10,39,73,650
2013-08-31,0.0,12.4,24.8,8.9,290,40,86,726
2013-09-01,0.0,13.6,22.5,11.4,20,43,93,613
2013-09-02,0.0,10.0,24.5,10.6,20,24,77,751
2013-09-03,0.0,11.9,30.2,5.5,160,18,63,738
2013-09-04,0.0,15.4,31.1,7.7,130,24,62,732
2013-09-05,1.0,14.9,30.2,7.2,180,27,74,722
2013-09-06,3.6,14.3,20.9,8.5,190,67,95,176
2013-09-07,8.1,12.3,17.5,7.9,310,69,97,84
2013-09-08,3.8,12.0,18.1,7.2,310,48,98,194
2013-09-09,2.6,8.0,16.7,8.6,180,66,99,94
2013-09-10,0.2,11.6,18.1,7.8,360,47,98,280
2013-09-11,0.0,9.6,17.4,6.5,40,50,86,295
2013-09-12,0.6,10.9,14.9,6.6,270,69,98,11
2013-09-13,0.4,12.2,16.7,3.1,190,92,99,25
2013-09-14,23.4,14.8,17.3,12.3,290,85,100,0
2013-09-15,3.8,8.6,15.2,8.7,310,67,98,35
2013-09-16,7.2,9.5,15.4,,,,,
2013-09-17,4.2,9.7,15.1,10.2,260,71,99,9
2013-09-18,4.2,12.6,18.6,13.8,290,74,98,103
2013-09-19,2.2,10.4,16.0,7.5,270,62,98,117
2013-09-20,0.6,11.0,21.1,5.3,330,57,100,193
2013-09-21,0.0,10.3,21.2,6.5,30,53,99,622
2013-09-22,0.0,11.8,24.9,6.3,50,36,86,671
2013-09-23,0.0,11.3,26.5,4.6,50,34,88,674
2013-09-24,0.4,11.2,24.6,6.0,150,53,97,666
2013-09-25,1.6,13.1,25.3,6.9,120,57,99,529
2013-09-26,1.0,15.7,26.7,5.2,60,46,97,372
2013-09-27,0.0,15.6,26.9,6.0,180,55,93,390
2013-09-28,24.4,16.9,23.0,12.4,280,62,97,165
2013-09-29,21.1,11.8,21.6,8.1,270,62,99,135
2013-09-30,2.8,14.6,19.0,6.1,210,76,99,42
2013-10-01,0.0,15.2,21.9,6.2,140,67,100,68
2013-10-02,0.0,16.2,24.5,4.5,190,65,95,201
2013-10-03,11.3,16.2,21.4,14.4,150,71,96,137
2013-10-04,27.9,15.4,17.8,11.1,140,88,98,9
2013-10-05,0.4,13.7,19.4,8.1,290,59,98,267
2013-10-06,0.2,8.9,16.3,9.6,20,68,98,351
2013-10-07,0.2,9.4,18.5,8.6,30,59,98,620
2013-10-08,0.0,8.9,15.3,7.9,10,71,95,0
2013-10-09,0.4,12.2,16.9,6.6,10,57,90,47
2013-10-10,0.2,7.5,12.2,11.1,360,54,99,200
2013-10-11,7.3,3.5,11.2,6.2,300,53,95,149
2013-10-12,7.2,4.6,8.6,6.5,180,83,100,21
2013-10-13,2.0,0.4,12.1,6.6,200,97,100,11
2013-10-14,1.6,10.3,16.1,9.6,200,78,100,49
2013-10-15,2.8,12.0,15.1,10.8,270,85,100,0
2013-10-16,5.0,13.6,17.3,12.0,280,86,99,21
2013-10-17,0.4,8.3,17.1,5.1,70,57,99,399
2013-10-18,0.0,6.9,21.7,5.2,140,42,97,426
2013-10-19,3.0,12.5,21.6,9.2,170,66,96,148
2013-10-20,0.0,14.4,20.8,9.9,200,53,96,428
2013-10-21,0.0,11.2,20.2,9.1,180,71,98,159
2013-10-22,7.2,15.7,21.1,11.9,180,67,94,121
2013-10-23,13.8,11.6,18.6,14.2,270,71,100,241
2013-10-24,1.6,8.2,20.2,10.8,150,53,99,430
2013-10-25,1.8,15.6,22.0,11.1,150,66,92,128
2013-10-26,3.4,15.7,21.9,10.0,160,67,98,343
2013-10-27,0.2,11.8,18.1,11.8,280,64,99,204
2013-10-28,1.8,11.1,14.8,9.5,240,66,97,50
2013-10-29,0.8,7.4,13.7,7.9,310,59,99,233
2013-10-30,0.2,0.4,11.8,6.4,20,59,100,476
2013-10-31,0.2,2.4,13.6,5.2,300,41,99,542
2013-11-01,16.7,2.7,11.9,11.0,180,53,99,15
2013-11-02,11.6,8.1,15.0,16.5,210,81,99,15
2013-11-03,16.1,8.5,11.9,12.0,270,69,98,104
2013-11-04,16.7,9.1,11.3,16.1,190,87,99,12
2013-11-05,17.5,8.0,14.2,16.5,280,88,100,0
2013-11-06,3.2,12.1,15.8,13.7,290,84,99,18
2013-11-07,1.0,13.0,15.2,6.7,190,84,99,26
2013-11-08,13.8,10.5,12.9,12.5,230,86,100,0
2013-11-09,15.4,6.0,11.9,12.8,190,84,100,39
2013-11-10,4.2,6.6,12.1,19.6,260,69,100,42
2013-11-11,0.0,3.7,11.1,5.8,10,44,90,511
2013-11-12,0.0,6.2,13.5,6.7,350,67,99,79
2013-11-13,0.0,7.1,9.3,13.1,50,82,98,2
2013-11-14,1.0,1.8,7.5,16.1,10,79,96,72
2013-11-15,0.2,3.0,5.3,15.3,40,79,96,18
2013-11-16,0.0,2.1,9.6,10.4,30,61,94,350
2013-11-17,0.8,-0.2,12.1,3.6,360,63,99,237
2013-11-18,0.0,4.1,11.9,8.8,340,68,99,0
2013-11-19,3.9,1.5,4.7,11.2,360,84,100,0
2013-11-20,12.9,-0.5,4.1,10.8,200,56,100,210
2013-11-21,5.2,0.1,3.7,10.8,280,78,100,27
2013-11-22,1.8,-0.1,2.9,10.6,350,77,99,14
2013-11-23,0.2,0.4,3.6,13.1,360,86,97,0
2013-11-24,0.0,2.5,5.0,13.7,30,68,92,24
2013-11-25,0.0,2.6,5.1,15.4,50,59,89,70
2013-11-26,0.2,0.2,5.0,12.1,20,49,92,350
2013-11-27,0.0,-2.0,4.5,10.2,70,39,83,488
2013-11-28,0.0,-6.6,5.8,9.1,20,33,89,195
2013-11-29,3.0,0.5,5.3,6.5,10,72,100,0
2013-11-30,1.0,2.8,5.6,14.7,50,65,100,211
2013-12-01,0.0,0.0,6.3,14.2,50,62,90,339
2013-12-02,0.0,1.0,7.5,13.1,40,53,95,478
2013-12-03,0.2,-3.5,15.9,5.0,340,38,98,477
2013-12-04,0.0,0.5,14.2,6.6,350,45,93,471
2013-12-05,0.6,-3.0,7.6,7.4,10,66,100,321
2013-12-06,1.2,-1.3,6.0,5.2,360,91,100,3
2013-12-07,0.2,-0.4,8.3,8.6,40,55,100,475
2013-12-08,0.2,-3.3,11.7,3.6,180,37,92,472
2013-12-09,0.0,-3.1,17.4,2.0,80,20,92,475
2013-12-10,0.0,-3.2,15.3,2.5,180,22,84,473
2013-12-11,0.0,-3.7,11.1,6.9,180,53,89,474
2013-12-12,0.2,-1.8,9.9,4.1,180,66,96,305
2013-12-13,6.2,-2.2,9.6,5.1,230,69,99,298
2013-12-14,0.2,1.0,10.2,6.4,350,66,100,196
2013-12-15,0.2,-2.0,12.6,5.3,190,34,100,438
2013-12-16,0.0,-0.1,12.7,9.6,170,40,75,444
2013-12-17,0.0,1.3,11.0,7.8,180,66,95,189
2013-12-18,17.5,4.6,11.3,12.5,170,68,98,220
2013-12-19,0.4,2.4,9.1,10.5,180,78,100,55
2013-12-20,0.0,-1.0,7.9,9.6,320,59,99,424
2013-12-21,0.2,-3.6,6.0,7.7,170,64,99,227
2013-12-22,2.4,3.3,8.9,9.9,210,73,95,28
2013-12-23,1.2,4.6,10.8,12.6,170,62,98,295
2013-12-24,34.7,6.0,9.5,13.7,190,74,96,0
2013-12-25,5.8,5.7,8.2,12.7,280,84,98,48
2013-12-26,1.6,2.0,7.2,11.2,230,69,100,293
2013-12-27,18.5,0.2,10.8,11.7,170,73,100,92
2013-12-28,8.5,4.0,7.7,12.8,230,71,99,12
2013-12-29,5.2,2.2,7.1,7.2,210,80,100,132
2013-12-30,0.0,-0.9,5.0,6.7,160,79,100,65
2013-12-31,3.4,0.8,7.8,11.7,190,51,99,194
2014-01-01,17.1,5.1,9.3,11.7,160,75,99,24
2014-01-02,8.1,6.9,10.3,10.3,180,81,99,35
2014-01-03,0.8,7.4,10.7,9.1,190,82,99,7
2014-01-04,10.1,5.6,11.4,19.2,250,76,98,47
2014-01-05,1.0,1.4,6.8,8.8,180,86,100,0
2014-01-06,2.2,5.4,13.6,9.2,180,65,100,151
2014-01-07,0.0,7.6,13.5,9.5,170,74,98,44
2014-01-08,0.0,6.0,13.7,10.1,180,69,97,195
2014-01-09,0.0,6.2,12.5,8.9,180,68,99,193
2014-01-10,0.2,4.2,14.6,4.7,230,61,100,304
2014-01-11,0.0,5.6,8.7,7.1,160,79,100,9
2014-01-12,4.6,1.8,12.5,10.9,150,66,100,454
2014-01-13,2.0,1.8,9.4,10.1,280,68,100,57
2014-01-14,0.6,0.7,8.4,8.4,220,63,100,140
2014-01-15,2.6,-3.4,7.0,8.6,160,95,100,0
2014-01-16,7.0,4.6,8.6,13.3,240,79,100,63
2014-01-17,0.0,0.7,10.5,7.0,170,60,100,465
2014-01-18,10.5,1.9,11.2,13.9,180,60,98,267
2014-01-19,0.2,4.3,7.2,6.2,200,84,99,15
2014-01-20,0.4,3.4,6.9,6.4,310,77,99,57
2014-01-21,0.0,-1.0,5.7,5.6,310,75,100,209
2014-01-22,0.2,-3.0,4.9,5.0,290,81,100,0
2014-01-23,3.4,3.1,7.1,8.9,300,74,100,145
2014-01-24,18.7,4.7,8.4,8.8,310,86,100,0
2014-01-25,4.3,6.5,10.3,11.3,330,84,100,38
2014-01-26,14.3,6.6,10.0,18.8,300,74,99,8
2014-01-27,5.2,1.0,4.7,10.1,290,75,99,25
2014-01-28,17.5,1.7,5.0,15.1,170,87,100,0
2014-01-29,8.1,1.7,5.7,14.3,200,84,100,3
2014-01-30,3.6,2.8,7.0,6.4,250,72,100,55
2014-01-31,2.2,2.5,5.5,10.9,160,83,100,10
2014-02-01,13.1,2.5,6.9,11.5,150,80,99,18
2014-02-02,0.0,0.9,4.4,5.5,200,87,100,2
2014-02-03,7.9,-1.9,8.3,11.5,210,52,100,367
2014-02-04,8.3,1.8,7.9,15.2,180,63,99,236
2014-02-05,11.4,3.8,7.5,15.1,230,72,98,126
2014-02-06,4.4,0.6,13.6,13.2,180,52,100,246
2014-02-07,2.6,5.4,9.2,14.8,240,63,96,197
2014-02-08,23.2,3.6,6.2,16.8,260,72,98,9
2014-02-09,8.3,0.8,7.0,17.8,240,70,99,90
2014-02-10,10.9,2.4,6.2,14.6,300,67,98,31
2014-02-11,5.0,0.7,4.9,14.1,330,83,100,20
2014-02-12,13.1,-0.2,8.1,11.4,200,64,100,280
2014-02-13,14.1,4.2,9.9,21.3,240,60,99,99
2014-02-14,12.5,4.1,13.2,11.7,160,66,99,37
2014-02-15,4.8,5.2,7.2,8.5,220,83,99,0
2014-02-16,1.6,2.5,8.0,7.0,180,77,100,106
2014-02-17,0.0,1.7,11.6,9.4,140,46,100,571
2014-02-18,0.2,2.0,8.6,6.8,200,64,99,0
2014-02-19,1.4,3.7,10.3,8.1,250,68,100,71
2014-02-20,15.5,3.9,8.5,10.0,260,92,100,0
2014-02-21,2.8,3.4,8.1,12.2,250,69,100,157
2014-02-22,3.6,-1.4,10.3,9.7,210,63,100,65
2014-02-23,0.0,2.8,13.6,8.0,130,50,100,430
2014-02-24,0.0,6.4,13.9,11.3,140,49,77,555
2014-02-25,11.1,3.9,10.3,14.2,310,75,98,63
2014-02-26,1.4,3.2,8.1,7.7,310,69,99,165
2014-02-27,16.2,-0.7,7.2,14.5,290,82,100,16
2014-02-28,15.2,1.2,6.8,19.6,260,71,99,131
2014-03-01,0.0,1.9,8.4,12.4,280,50,93,267
2014-03-02,7.3,-3.2,8.9,9.9,240,45,99,395
2014-03-03,18.7,2.6,6.0,14.6,250,84,98,30
2014-03-04,0.0,2.4,9.9,10.9,340,46,97,256
2014-03-05,0.0,-0.4,11.7,10.3,80,41,97,632
2014-03-06,0.0,1.1,14.0,6.8,70,34,82,634
2014-03-07,0.0,-2.1,14.9,5.8,340,28,89,637
2014-03-08,0.0,1.2,19.6,7.3,150,24,85,639
2014-03-09,0.0,6.8,19.0,11.9,160,24,80,644
2014-03-10,0.0,1.0,18.7,10.3,40,29,73,646
2014-03-11,0.0,6.5,18.6,9.6,40,27,80,602
2014-03-12,0.0,2.0,17.5,6.5,160,42,91,649
2014-03-13,0.0,1.0,18.2,5.6,340,39,98,652
2014-03-14,0.0,3.2,17.2,7.6,10,41,94,657
2014-03-15,0.0,5.9,12.2,7.8,360,62,100,418
2014-03-16,0.2,1.4,15.3,7.0,240,51,100,364
2014-03-17,0.0,1.7,20.5,6.2,360,21,100,665
2014-03-18,0.0,2.5,9.8,8.1,240,71,97,114
2014-03-19,0.0,2.3,15.9,7.8,10,45,99,647
2014-03-20,0.0,1.7,19.4,11.6,210,44,91,671
2014-03-21,15.4,8.1,13.0,10.6,300,72,95,4
2014-03-22,8.7,5.1,9.3,13.7,280,63,97,107
2014-03-23,1.4,1.9,9.4,13.1,250,41,98,340
2014-03-24,10.9,1.4,9.2,7.1,240,53,100,150
2014-03-25,7.9,3.8,9.2,10.6,300,69,100,57
2014-03-26,0.0,3.9,8.2,9.0,20,49,99,59
2014-03-27,0.0,-2.2,10.4,7.8,200,44,98,348
2014-03-28,0.0,-2.1,15.9,9.5,160,29,95,295
2014-03-29,0.0,7.0,16.7,17.1,140,34,60,376
2014-03-30,0.0,11.7,15.0,14.9,140,49,65,0
2014-03-31,0.0,8.3,17.1,7.7,140,51,85,279
2014-04-01,0.0,6.5,20.1,9.3,170,46,90,532
2014-04-02,0.0,9.3,19.7,12.7,180,40,75,240
2014-04-03,1.6,9.8,14.2,9.3,160,67,93,0
2014-04-04,0.0,8.7,11.3,10.7,320,80,97,0
2014-04-05,0.0,3.0,15.5,6.2,280,54,98,116
2014-04-06,0.0,9.7,17.6,3.7,220,65,98,48
2014-04-07,2.0,6.5,22.4,13.1,250,44,98,537
2014-04-08,0.0,6.8,14.4,7.8,310,50,94,308
2014-04-09,0.0,2.4,17.3,8.6,70,37,89,738
2014-04-10,0.0,2.1,22.8,5.6,220,29,91,737
2014-04-11,0.0,5.4,19.8,6.2,340,43,89,126
2014-04-12,0.0,6.8,21.1,7.2,340,43,94,552
2014-04-13,0.0,7.3,17.8,8.3,330,37,88,655
2014-04-14,0.0,4.0,19.7,10.3,40,32,89,758
2014-04-15,0.0,6.3,18.5,11.0,50,21,70,763
2014-04-16,0.0,0.5,21.3,9.5,20,22,80,766
2014-04-17,0.0,0.0,20.7,7.9,330,27,85,766
2014-04-18,0.0,1.8,17.3,9.7,330,35,87,340
2014-04-19,0.0,3.3,14.8,9.7,10,31,79,579
2014-04-20,5.2,-0.2,10.5,6.8,200,56,97,130
2014-04-21,0.2,7.3,15.0,5.5,190,57,97,109
2014-04-22,0.2,3.1,16.9,8.4,240,57,98,216
2014-04-23,0.0,3.1,19.5,8.8,270,43,98,403
2014-04-24,20.5,5.4,17.9,8.9,260,46,98,98
2014-04-25,0.2,8.0,15.8,8.9,260,54,97,181
2014-04-26,13.0,1.5,12.6,10.0,270,72,99,78
2014-04-27,8.8,6.0,13.5,18.0,290,59,96,159
2014-04-28,7.0,6.8,12.8,11.0,260,68,97,57
2014-04-29,9.5,5.8,13.0,12.0,230,85,98,9
2014-04-30,1.4,6.0,14.6,8.1,300,59,97,179
2014-05-01,10.3,6.1,13.2,12.6,290,74,98,38
2014-05-02,0.6,7.8,14.3,9.4,320,66,96,154
2014-05-03,0.0,8.0,12.4,12.1,30,48,93,389
2014-05-04,0.0,3.7,16.7,12.8,50,36,92,804
2014-05-05,0.0,0.9,22.0,7.4,190,32,94,727
2014-05-06,1.0,9.5,18.1,7.8,180,54,93,75
2014-05-07,0.0,10.2,18.2,8.7,270,52,95,292
2014-05-08,0.2,10.5,18.7,8.9,190,50,94,435
2014-05-09,0.8,10.4,16.3,6.5,200,81,98,39
2014-05-10,3.4,7.1,15.5,10.8,220,78,98,4
2014-05-11,2.6,4.7,14.6,15.5,280,53,99,396
2014-05-12,4.6,6.4,11.6,8.8,280,66,98,142
2014-05-13,2.0,1.6,14.8,10.9,310,37,98,504
2014-05-14,0.0,5.9,16.2,8.1,330,45,97,559
2014-05-15,0.0,7.0,16.4,12.5,40,37,84,842
2014-05-16,0.0,4.1,18.2,16.3,70,37,86,843
2014-05-17,0.0,7.1,21.4,13.7,50,29,80,845
2014-05-18,0.0,5.2,22.8,6.7,140,35,92,764
2014-05-19,0.0,9.8,22.2,15.1,150,47,71,652
2014-05-20,11.1,12.0,18.6,11.2,190,55,97,92
2014-05-21,20.8,10.6,20.2,20.1,240,59,98,16
2014-05-22,0.0,7.5,19.2,15.0,230,40,98,486
2014-05-23,7.6,6.9,12.5,11.9,210,73,97,20
2014-05-24,2.6,7.4,16.3,10.9,210,58,96,279
2014-05-25,4.1,7.8,18.0,9.1,210,56,95,303
2014-05-26,21.6,9.3,11.7,11.2,280,89,96,0
2014-05-27,0.0,4.9,16.3,7.3,220,52,98,290
2014-05-28,0.0,4.9,18.0,6.5,300,44,98,450
2014-05-29,0.0,9.8,20.0,7.7,230,40,95,533
2014-05-30,6.3,8.3,18.9,8.8,260,51,98,410
2014-05-31,0.2,10.0,20.8,10.4,10,46,97,734
2014-06-01,0.0,9.1,20.0,8.0,340,41,88,602
2014-06-02,0.0,10.5,20.6,8.6,40,40,82,443
2014-06-03,2.4,6.7,17.5,6.9,260,59,98,294
2014-06-04,2.8,11.0,17.3,15.3,280,51,97,352
2014-06-05,0.0,3.7,20.8,8.1,170,41,98,775
2014-06-06,0.0,10.3,25.9,12.2,180,49,87,713
2014-06-07,0.0,16.3,27.3,8.7,110,40,85,671
2014-06-08,0.0,13.0,28.5,8.3,70,43,95,869
2014-06-09,0.0,13.3,28.1,10.9,290,44,89,717
2014-06-10,0.0,15.5,24.4,9.2,40,61,89,563
2014-06-11,13.5,15.6,26.8,14.0,20,55,93,428
2014-06-12,0.0,14.0,28.9,8.0,350,43,96,791
2014-06-13,0.0,17.6,27.6,9.1,360,52,91,853
2014-06-14,0.2,14.5,22.8,13.2,30,49,82,709
2014-06-15,0.0,11.4,20.4,12.3,20,46,87,609
2014-06-16,0.0,11.7,22.3,11.2,30,38,82,691
2014-06-17,0.0,10.6,20.1,11.8,50,50,86,810
2014-06-18,0.0,11.2,22.7,11.5,40,43,88,675
2014-06-19,0.0,11.9,25.5,9.0,50,37,87,876
2014-06-20,0.0,11.6,27.1,7.4,10,25,85,888
2014-06-21,0.0,10.4,30.0,6.9,70,30,91,
2014-06-22,25.0,15.6,29.8,6.4,20,37,85,
2014-06-23,6.2,15.5,19.2,11.7,360,74,96,138
2014-06-24,0.0,14.3,24.0,9.5,10,49,96,712
2014-06-25,0.0,14.7,24.5,9.2,20,41,82,616
2014-06-26,4.2,14.7,22.6,9.3,240,57,95,140
2014-06-27,9.1,8.3,22.2,6.1,200,49,98,503
2014-06-28,4.4,14.6,23.8,19.0,260,61,96,220
2014-06-29,1.0,11.5,19.2,11.2,280,54,96,373
2014-06-30,0.0,7.7,20.3,5.3,260,45,98,410
2014-07-01,6.1,9.3,23.2,6.5,100,41,95,245
2014-07-02,0.2,12.0,23.4,5.3,40,63,98,187
2014-07-03,3.2,12.2,27.3,7.7,190,36,97,610
2014-07-04,5.6,16.0,22.1,7.1,230,67,94,148
2014-07-05,7.3,14.6,22.2,9.8,210,64,97,180
2014-07-06,1.4,15.5,21.3,13.9,260,72,97,99
2014-07-07,0.2,10.9,19.9,8.8,250,45,96,170
2014-07-08,5.2,10.2,19.5,9.1,280,57,97,277
2014-07-09,1.4,10.8,18.7,9.9,320,55,95,213
2014-07-10,0.0,11.0,18.5,10.2,270,59,94,70
2014-07-11,0.0,10.9,21.0,8.0,290,47,97,408
